mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_child_weight,params,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_neg_brier_score,split1_test_neg_brier_score,split2_test_neg_brier_score,split3_test_neg_brier_score,split4_test_neg_brier_score,mean_test_neg_brier_score,std_test_neg_brier_score,rank_test_neg_brier_score
0.10721006393432617,0.0038430277028008216,0.037183094024658206,0.005666175645652273,2,1,"{'model__max_depth': 2, 'model__min_child_weight': 1}",0.919254692855461,0.7472700570891179,0.7538367496647802,0.8283456964990118,0.7987795719419445,0.809497353610063,0.062429389962794755,4,0.9966379310344827,0.98125,0.9425703402849386,0.9844693701466782,0.9627201750878595,0.9735295633107919,0.01891347424060682,3,0.975,0.875,0.8292682926829268,0.926829268292683,0.926829268292683,0.9065853658536586,0.049951493425316074,1,0.3979591836734694,0.45454545454545453,0.4146341463414634,0.4634146341463415,0.4470588235294118,0.4355224484472281,0.02498101983286115,4,0.5652173913043478,0.5982905982905983,0.5528455284552846,0.6178861788617886,0.6031746031746031,0.5874828600173244,0.02442496936089366,4,0.9620689655172414,0.9193965517241379,0.8939266398703676,0.9444327532145037,0.9431385340600602,0.9325926888772621,0.023619713123803135,2,-0.03600458080056748,-0.035344058964329905,-0.036679393236810715,-0.03410548865771484,-0.03430821910675396,-0.03528834815323538,0.000980908645900928,4
0.1231109619140625,0.011140121944596468,0.03707599639892578,0.0017591318273820753,2,5,"{'model__max_depth': 2, 'model__min_child_weight': 5}",0.9049762463819938,0.7669756181131449,0.7559706230797625,0.8174173850964633,0.8034014697366089,0.8097482684815948,0.052704838000827904,3,0.9961422413793104,0.982176724137931,0.9442328331825163,0.9836170794839959,0.9637934299964225,0.9739924616360354,0.018110129188783502,1,0.975,0.875,0.8292682926829268,0.926829268292683,0.926829268292683,0.9065853658536586,0.049951493425316074,1,0.38613861386138615,0.4861111111111111,0.4146341463414634,0.4578313253012048,0.4634146341463415,0.4416259661523013,0.0361211639930461,3,0.5531914893617021,0.625,0.5528455284552846,0.6129032258064516,0.6178861788617886,0.5923652844970453,0.032355973424608685,3,0.9607758620689655,0.921551724137931,0.8939266398703676,0.9440013468296893,0.9444327532145037,0.9329376652242916,0.02315602321521432,1,-0.03847575138389558,-0.03365424036415148,-0.03562109775014645,-0.0339005931105221,-0.033571969587448895,-0.0350447304392329,0.00187166457476764,3
0.1562178611755371,0.011941646492257534,0.03699345588684082,0.002451354464453612,4,1,"{'model__max_depth': 4, 'model__min_child_weight': 1}",0.9321026818049621,0.8848808563283536,0.8056412776800468,0.8868601034287774,0.9121990212081686,0.8843367880900617,0.043029132284883885,1,0.9942025862068966,0.986573275862069,0.9385508954313011,0.9841537069382773,0.964393190092384,0.9735747309061857,0.020086587874758848,2,0.9,0.875,0.7804878048780488,0.8048780487804879,0.8780487804878049,0.8476829268292683,0.046374186136230344,4,0.782608695652174,0.6730769230769231,0.7272727272727273,0.7857142857142857,0.782608695652174,0.7502562654736569,0.04435205654154571,1,0.8372093023255814,0.7608695652173914,0.7529411764705882,0.7951807228915663,0.8275862068965517,0.7947573947603358,0.0339913391089474,1,0.9456896551724139,0.9301724137931034,0.8850670258212505,0.8985563669269134,0.9347103263957575,0.9188391576218876,0.023035773905547927,4,-0.01133748142900428,-0.014926761914462787,-0.01527249456516488,-0.01082918007138632,-0.011743214481324362,-0.012821826492268526,0.0018854098244554828,1
0.14539084434509278,0.005939284891258927,0.03869814872741699,0.0015703214108250937,4,5,"{'model__max_depth': 4, 'model__min_child_weight': 5}",0.9269491835222643,0.8837288996621387,0.8022889149117894,0.8903425625720874,0.9042217070202109,0.8815062535376981,0.0422834694995952,2,0.9948275862068966,0.9858189655172414,0.9325743386855784,0.9861949956859362,0.9664134346261495,0.9731658641443606,0.022326471683918214,4,0.925,0.85,0.7804878048780488,0.8292682926829268,0.9024390243902439,0.8574390243902439,0.05169120779892919,3,0.7708333333333334,0.6296296296296297,0.6956521739130435,0.7906976744186046,0.7115384615384616,0.7196702545666146,0.05729374031235401,2,0.8409090909090909,0.723404255319149,0.735632183908046,0.8095238095238095,0.7956989247311828,0.7810336528782557,0.04470854090947575,2,0.9577586206896551,0.9163793103448276,0.8842042130516214,0.910751488878133,0.9447484164229045,0.9227684098774283,0.025999460765114373,3,-0.01184574583315537,-0.01671413969613904,-0.017966532182140737,-0.011591627725289814,-0.01399348435784122,-0.014422305958913237,0.0025553602763602884,2
